system:index,Address,Country,Crop_Type,EVI,Elevation,Formatted_address,Latitude,Location_Type,Longitude,NDVI,NDWI,Nitrogen_High,Nitrogen_Low,Nitrogen_Medium,Phosphorous_High,Phosphorous_Low,Phosphorous_Medium,Potassium_High,Potassium_Low,Potassium_Medium,Rainfall,Region,Status_geocode,Type,pH_Acidic,pH_Alkaline,pH_Neutral,.geo
000000000000000001f7,"Soreng, Sikkim",India,"Large Cardamom, Ginger, Vegetables, Maize",0.9719758779709118,1594.0,"Soreng, Sikkim 737121, India",27.1677842,APPROXIMATE,88.2022796,0.21199142932891846,-0.23955871164798737,0.62,39.93,59.45,80.99,1.47,17.54,26.58,15.56,57.86,1523.8522056341171,Sikkim,Ok,"locality, political",86.69,0.11,13.2,"{""type"":""Point"",""coordinates"":[88.2022796,27.1677842]}"
0000000000000000021b,"Adilabad, Telangana",India,"Cotton, Soybean, Turmeric, Red Gram",0.3220655399623481,251.0,"Adilabad, Telangana 504001, India",19.6765668,APPROXIMATE,78.5320841,0.08765426278114319,-0.16168658435344696,21.94,58.2,19.87,89.12,1.37,9.51,76.07,2.02,21.91,1112.3819844722748,Telangana,Ok,"locality, political",0.0,1.99,98.01,"{""type"":""Point"",""coordinates"":[78.5320841,19.6765668]}"
0000000000000000021d,"Hanumakonda, Telangana",India,"Cotton, Maize, Paddy, Pulses",0.842184237930348,271.0,"Hanamkonda, Telangana, India",18.0072341,APPROXIMATE,79.5583921,0.23061928153038025,-0.25488340854644775,11.33,56.18,32.49,95.31,0.49,4.2,82.84,0.93,16.23,937.1606485843658,Telangana,Ok,"locality, political",0.24,0.1,99.66,"{""type"":""Point"",""coordinates"":[79.55839210000002,18.0072341]}"
0000000000000000021e,"Hyderabad, Telangana",India,"Urban farming: Vegetables, Flowers, Greens",0.3514669863606039,518.0,"Hyderabad, Telangana, India",17.406497955322266,APPROXIMATE,78.4772439,0.06977715343236923,-0.11772944033145905,5.0,54.61,40.39,68.1,10.41,21.49,17.85,27.85,54.3,763.3034589290619,Telangana,Ok,"locality, political",0.0,35.12,64.88,"{""type"":""Point"",""coordinates"":[78.4772439,17.406497955322262]}"
00000000000000000224,"Khammam, Telangana",India,"Cotton, Chillies, Paddy, Maize",0.4254719639335024,127.0,"Khammam, Telangana, India",17.2472528,APPROXIMATE,80.1514447,0.1137247383594513,-0.16718341410160065,9.33,47.95,42.72,66.04,3.73,30.22,30.41,7.09,62.5,1017.8530561923981,Telangana,Ok,"locality, political",0.0,11.94,88.06,"{""type"":""Point"",""coordinates"":[80.1514447,17.2472528]}"
0000000000000000022e,"Narayanpet, Telangana",India,"Cotton, Groundnut, Jowar, Paddy",0.2019630512929119,434.0,"Narayanpet, Telangana 509210, India",16.7440522,APPROXIMATE,77.4954416,0.06836172193288803,-0.15378162264823914,6.67,65.83,27.5,70.83,3.33,25.83,22.5,4.17,73.33,774.4749858379364,Telangana,Ok,"locality, political",39.26,6.3,54.44,"{""type"":""Point"",""coordinates"":[77.4954416,16.7440522]}"
0000000000000000022f,"Nirmal, Telangana",India,"Cotton, Soybean, Maize, Turmeric",0.29307360007977623,336.0,"Nirmal, Telangana, India",19.0964117,APPROXIMATE,78.342975,0.13514842092990875,-0.26677951216697693,5.51,76.43,18.06,97.92,0.38,1.7,43.69,17.33,38.98,1163.9592018127441,Telangana,Ok,"locality, political",0.0,0.0,100.0,"{""type"":""Point"",""coordinates"":[78.342975,19.0964117]}"
00000000000000000235,"Suryapet, Telangana",India,"Cotton, Chillies, Paddy, Maize",0.36680004850248576,173.0,"Suryapet, Telangana, India",17.1350091,APPROXIMATE,79.6287915,0.1558598428964615,-0.24325686693191528,0.3,97.01,2.69,77.31,1.19,21.49,49.25,5.07,45.67,858.1379544734955,Telangana,Ok,"locality, political",0.3,1.19,98.51,"{""type"":""Point"",""coordinates"":[79.6287915,17.1350091]}"
00000000000000000237,"Wanaparthy, Telangana",India,"Paddy, Cotton, Groundnut, Millets",0.18629872221625685,403.0,"Wanaparthy, Telangana 509103, India",16.3623208,APPROXIMATE,78.0621475,0.06733552366495132,-0.14997626841068268,3.34,80.23,16.43,87.41,0.39,12.2,55.91,11.32,32.78,678.0728859901428,Telangana,Ok,"locality, political",0.54,0.0,99.46,"{""type"":""Point"",""coordinates"":[78.0621475,16.362320800000003]}"
00000000000000000245,"Amethi, Uttar Pradesh",India,"Wheat, Rice, Arhar (Pigeon pea), Mustard",1.3848604663824675,105.0,"Amethi, Uttar Pradesh 227405, India",26.1540538,APPROXIMATE,81.814238,0.5622461438179016,-0.5681962966918945,0.53,97.91,1.56,6.62,39.51,53.87,1.87,20.97,77.16,892.7560088634491,Uttar Pradesh,Ok,"locality, political",1.89,5.24,92.87,"{""type"":""Point"",""coordinates"":[81.814238,26.1540538]}"
0000000000000000025a,"Etawah, Uttar Pradesh",India,"Wheat, Gram, Mustard, Arhar, Bajra",0.7553088600429391,154.0,"Etawah, Uttar Pradesh, India",26.7829103,APPROXIMATE,79.027659,0.286697655916214,-0.3377757668495178,0.85,62.3,36.85,33.85,9.68,56.48,6.38,0.25,93.37,884.5756161212921,Uttar Pradesh,Ok,"locality, political",0.0,0.1,99.9,"{""type"":""Point"",""coordinates"":[79.027659,26.782910300000005]}"
00000000000000000289,"Sonbhadra, Uttar Pradesh",India,"Paddy, Wheat, Maize, Pulses",0.6073546579823659,319.0,"Robertsganj, Uttar Pradesh 231216, India",24.6850005,APPROXIMATE,83.0683519,0.23359662294387817,-0.3097066283226013,0.41,99.38,0.21,30.8,25.77,43.43,0.75,10.1,89.15,808.8506135940552,Uttar Pradesh,Ok,"locality, political",0.82,0.79,98.39,"{""type"":""Point"",""coordinates"":[83.0683519,24.6850005]}"
00000000000000000291,"Dehradun, Uttarakhand",India,"Basmati Rice, Wheat, Sugarcane, Vegetables",0.6136471848589453,651.0,"Dehradun, Uttarakhand, India",30.3164945,APPROXIMATE,78.0321918,0.1768243908882141,-0.22953474521636963,0.98,78.91,20.1,61.33,10.92,27.76,6.21,28.99,64.8,2139.0139961242676,Uttarakhand,Ok,"locality, political",0.21,0.02,99.77,"{""type"":""Point"",""coordinates"":[78.03219180000002,30.316494500000005]}"
0000000000000000029d,"Cooch Behar, West Bengal",India,"Paddy, Jute, Mustard, Vegetables",0.7871357498223169,46.0,"Cooch Behar, West Bengal, India",26.3452397,APPROXIMATE,89.4482079,0.12283044308423996,-0.15883226692676544,0.43,8.99,90.58,56.56,13.95,29.49,37.18,12.95,49.87,2625.8927822113037,West Bengal,Ok,"locality, political",38.71,0.19,61.1,"{""type"":""Point"",""coordinates"":[89.4482079,26.3452397]}"
000000000000000002a0,"Hooghly, West Bengal",India,"Paddy, Potato, Jute, Mustard",0.7341308122708856,18.0,"Chinsurah, West Bengal, India",22.9011588,APPROXIMATE,88.3898552,0.24619640409946442,-0.2930474281311035,1.72,12.52,85.75,29.55,43.46,26.99,19.97,4.03,76.01,1357.281648159027,West Bengal,"2 found, use single geocode.","locality, political",63.69,0.03,36.28,"{""type"":""Point"",""coordinates"":[88.3898552,22.9011588]}"
000000000000000002a1,"Howrah, West Bengal",India,"Paddy, Jute, Mustard, Vegetables",0.45095105791835866,4.0,"Howrah, West Bengal, India",22.5957689,APPROXIMATE,88.2636394,0.19053876399993896,-0.2736498713493347,2.21,33.21,64.58,98.4,0.01,1.59,66.49,3.21,30.3,1566.08005464077,West Bengal,Ok,"locality, political",27.99,0.05,71.96,"{""type"":""Point"",""coordinates"":[88.26363940000002,22.5957689]}"
000000000000000002a3,"Jhargram, West Bengal",India,"Paddy, Pulses, Mustard, Vegetables",1.2704845715555928,80.0,"Jhargram, West Bengal, India",22.4549909,APPROXIMATE,86.9974385,0.2512369751930237,-0.32190099358558655,0.93,11.43,87.63,1.67,53.65,44.68,10.43,17.99,71.59,1392.0689144134521,West Bengal,Ok,"locality, political",81.75,0.0,18.25,"{""type"":""Point"",""coordinates"":[86.9974385,22.4549909]}"
000000000000000002a4,"Kalimpong, West Bengal",India,"Ginger, Maize, Cardamom, Vegetables",2.174738841405508,1184.0,"Kalimpong, West Bengal, India",27.0593562,APPROXIMATE,88.4694535,0.58460932970047,-0.5552968382835388,42.16,9.79,48.05,96.84,0.0,3.16,38.45,6.23,55.32,1845.2490377426147,West Bengal,Ok,"locality, political",62.55,0.0,37.45,"{""type"":""Point"",""coordinates"":[88.46945350000001,27.0593562]}"
000000000000000002a7,"Murshidabad, West Bengal",India,"Paddy, Jute, Mustard, Mango",1.2656968623315814,22.0,"Murshidabad, West Bengal 742149, India",24.1759039,APPROXIMATE,88.2801785,0.42261797189712524,-0.4302803575992584,0.74,57.43,41.83,86.75,0.12,13.13,7.61,4.59,87.8,1167.6328629255295,West Bengal,Ok,"locality, political",3.24,0.17,96.6,"{""type"":""Point"",""coordinates"":[88.2801785,24.1759039]}"
000000000000000002c0,"Anantnag, Jammu and Kashmir",India,"Apple, Paddy, Maize, Walnut",1.3801356202632629,1596.0,Anantnag,33.7311255,APPROXIMATE,75.1487007,0.2841091454029083,-0.29396772384643555,24.58,6.28,69.14,27.88,4.77,67.35,28.28,9.92,61.79,688.4704667031765,Jammu and Kashmir,Ok,"locality, political",0.73,0.41,98.86,"{""type"":""Point"",""coordinates"":[75.1487007,33.7311255]}"
000000000000000002c1,"Bandipora, Jammu and Kashmir",India,"Apple, Paddy, Maize, Mustard",1.0,1592.0,Plan Bandipora 193502,34.4188383,APPROXIMATE,74.6356515,0.1108749583363533,-0.11039742827415466,11.77,71.39,16.84,61.94,0.56,37.5,35.48,1.98,62.54,418.8845419883728,Jammu and Kashmir,"2 found, use single geocode.","locality, political",0.19,8.19,91.62,"{""type"":""Point"",""coordinates"":[74.6356515,34.4188383]}"
000000000000000002c2,"Baramulla, Jammu and Kashmir",India,"Apple, Maize, Paddy, Walnut",0.831608005521049,1610.0,Baramulla 193101,34.1990498,APPROXIMATE,74.3499496,0.3025817573070526,-0.3713580369949341,2.72,28.48,68.79,68.57,3.96,27.47,31.56,4.93,63.5,630.86330473423,Jammu and Kashmir,Ok,"locality, political",1.55,0.18,98.27,"{""type"":""Point"",""coordinates"":[74.3499496,34.19904979999999]}"
000000000000000002c4,"Doda, Jammu and Kashmir",India,"Maize, Wheat, Rajma (Kidney Beans), Walnut",0.3971547125074096,1141.0,Doda,33.1457497,APPROXIMATE,75.5480491,0.0987432673573494,-0.15141522884368896,3.63,11.96,84.41,4.84,9.57,85.6,11.42,5.94,82.64,1339.4241127967834,Jammu and Kashmir,Ok,"locality, political",0.04,0.21,99.75,"{""type"":""Point"",""coordinates"":[75.5480491,33.14574970000001]}"
000000000000000002c5,"Ganderbal, Jammu and Kashmir",India,"Apple, Saffron, Paddy, Maize",0.13964251516118736,1587.0,Ganderbal 191201,34.2164955,APPROXIMATE,74.7719431,0.041423749178647995,-0.14132259786128998,31.29,2.61,66.1,57.81,2.14,40.06,62.82,3.46,33.72,550.4892680048943,Jammu and Kashmir,Ok,"locality, political",1.99,0.69,97.32,"{""type"":""Point"",""coordinates"":[74.7719431,34.2164955]}"
000000000000000002c6,"Jammu, Jammu and Kashmir",India,"Wheat, Maize, Basmati Rice, Mustard",0.3043062242237491,307.0,Jammu,32.7266016,APPROXIMATE,74.8570259,0.08415039628744125,-0.1636672168970108,1.77,42.01,56.22,2.57,1.37,96.06,12.55,1.97,85.49,1573.0804883241653,Jammu and Kashmir,Ok,"locality, political",0.2,0.75,99.05,"{""type"":""Point"",""coordinates"":[74.8570259,32.7266016]}"
000000000000000002c7,"Kathua, Jammu and Kashmir",India,"Wheat, Paddy, Maize, Mustard",0.7243430057370732,348.0,Kathua,32.3863082,APPROXIMATE,75.5173465,0.1786210834980011,-0.18894164264202118,18.8,5.8,75.4,76.33,1.62,22.04,0.43,2.57,97.0,1913.2392797470093,Jammu and Kashmir,Ok,"locality, political",2.41,0.96,96.63,"{""type"":""Point"",""coordinates"":[75.5173465,32.3863082]}"
000000000000000002c8,"Kishtwar, Jammu and Kashmir",India,"Maize, Rajma (Kidney Beans), Apple, Walnut",0.1859504132231405,1627.0,Kishtwar 182204,33.3115906,APPROXIMATE,75.7662195,0.05363853648304939,-0.13407015800476074,2.1,3.1,94.81,4.9,0.0,95.1,4.3,0.5,95.2,905.0605441331863,Jammu and Kashmir,Ok,"locality, political",0.0,0.0,100.0,"{""type"":""Point"",""coordinates"":[75.7662195,33.3115906]}"
000000000000000002c9,"Kulgam, Jammu and Kashmir",India,"Apple, Paddy, Maize, Saffron",0.45142932891187526,1745.0,Kulgam 192231,33.6449908,APPROXIMATE,75.018031,0.09942685067653656,-0.11813656985759735,1.19,62.71,36.1,86.06,0.26,13.68,7.06,15.97,76.97,955.1221482753754,Jammu and Kashmir,Ok,"locality, political",8.62,0.61,90.77,"{""type"":""Point"",""coordinates"":[75.018031,33.6449908]}"
000000000000000002ca,"Kupwara, Jammu and Kashmir",India,"Maize, Paddy, Apple, Walnut",0.3548053817332268,1625.0,Kupwara 193222,34.5261786,APPROXIMATE,74.2546136,0.021953744813799858,-0.032753560692071915,4.36,6.69,88.95,95.24,0.11,4.65,2.38,1.44,96.18,430.1812500357628,Jammu and Kashmir,Ok,"locality, political",3.15,0.06,96.79,"{""type"":""Point"",""coordinates"":[74.2546136,34.52617860000001]}"
000000000000000002cb,"Poonch, Jammu and Kashmir",India,"Maize, Wheat, Pulses, Walnut",0.25103619215208617,978.0,Poonch 185101,33.7670014,APPROXIMATE,74.0924041,0.08151758462190628,-0.1670675277709961,76.53,0.5,22.97,65.38,0.95,33.67,85.19,0.4,14.41,1264.4953546524048,Jammu and Kashmir,"2 found, use single geocode.","locality, political",0.1,0.3,99.6,"{""type"":""Point"",""coordinates"":[74.0924041,33.767001400000005]}"
000000000000000002cc,"Pulwama, Jammu and Kashmir",India,"Apple, Saffron, Paddy, Maize",0.5932835820895522,1653.0,Pulwama 192301,33.8716117,APPROXIMATE,74.8945692,0.16196447610855103,-0.21914981305599213,10.73,14.1,75.17,45.36,0.98,53.66,32.05,3.92,64.03,702.5882850885391,Jammu and Kashmir,Ok,"locality, political",1.65,0.41,97.95,"{""type"":""Point"",""coordinates"":[74.8945692,33.87161170000001]}"
000000000000000002cd,"Rajouri, Jammu and Kashmir",India,"Maize, Wheat, Pulses, Mustard",0.8990832440230662,911.0,Rajouri,33.3716143,APPROXIMATE,74.315191,0.3292592167854309,-0.3596649169921875,70.29,0.14,29.57,5.84,5.7,88.46,4.65,0.08,95.27,1457.948252439499,Jammu and Kashmir,"2 found, use single geocode.","locality, political",0.02,0.07,99.91,"{""type"":""Point"",""coordinates"":[74.315191,33.3716143]}"
000000000000000002ce,"Ramban, Jammu and Kashmir",India,"Maize, Rajma, Wheat, Apple",1.172244611880147,940.0,Ramban 182144,33.2463875,APPROXIMATE,75.1938909,0.2758873999118805,-0.30622366070747375,43.2,5.8,51.0,7.15,14.63,78.22,21.47,10.6,67.93,1300.7918162345886,Jammu and Kashmir,Ok,"locality, political",0.0,4.94,95.06,"{""type"":""Point"",""coordinates"":[75.1938909,33.2463875]}"
000000000000000002d1,"Shopian, Jammu and Kashmir",India,"Apple (high yield), Maize, Paddy, Walnut",-0.011576510208377185,2058.0,Shopian 192303,33.7170033,APPROXIMATE,74.8360918,0.007049345411360264,-0.1449880599975586,0.55,41.76,57.69,7.47,2.08,90.44,21.9,24.73,53.36,835.8410086631775,Jammu and Kashmir,"2 found, use single geocode.","locality, political",12.81,0.13,87.06,"{""type"":""Point"",""coordinates"":[74.8360918,33.7170033]}"
000000000000000002d2,"Srinagar, Jammu and Kashmir",India,"Apple, Saffron, Vegetables, Paddy",0.24007386888273313,1589.0,Srinagar,34.0836708,APPROXIMATE,74.7972825,0.059994470328092575,-0.11136690527200699,15.56,8.13,76.3,85.3,0.78,13.92,58.67,1.98,39.35,682.0735318660736,Jammu and Kashmir,Ok,"locality, political",1.02,6.26,92.72,"{""type"":""Point"",""coordinates"":[74.7972825,34.0836708]}"
000000000000000002d3,"Udhampur, Jammu and Kashmir",India,"Maize, Wheat, Mustard, Rajma",0.928741631680472,682.0,Udhampur 182101,32.9159847,APPROXIMATE,75.1416173,0.32795873284339905,-0.358432799577713,34.48,8.47,57.04,15.88,15.68,68.44,7.49,25.42,67.09,1758.9603078365326,Jammu and Kashmir,Ok,"locality, political",0.0,0.0,100.0,"{""type"":""Point"",""coordinates"":[75.1416173,32.9159847]}"
0000000000000000000a,"Gondia, Maharashtra",India,"Rice, Wheat, Linseed, Mustard, Tur (Pigeon Pea)",0.2732781925347041,318.0,"Gondia, Maharashtra, India",21.4549477,APPROXIMATE,80.1960712,0.06743992865085602,-0.13167352974414825,0.0,92.35,7.65,15.81,7.35,76.83,8.54,0.04,91.42,1651.9813232421875,Maharashtra,Ok,"locality, political",0.09,0.04,99.87,"{""type"":""Point"",""coordinates"":[80.1960712,21.454947700000005]}"
00000000000000000014,"Nandurbar, Maharashtra",India,"Cotton, Bajra (Pearl Millet), Wheat, Groundnut, Tur (Pigeon Pea)",0.26789288528574445,210.0,"Nandurbar, Maharashtra 425412, India",21.3700906,APPROXIMATE,74.240336,0.09449470788240433,-0.17739440500736237,0.0,76.1,23.9,1.07,0.07,98.85,6.0,0.67,93.33,671.5148165225983,Maharashtra,Ok,"locality, political",0.0,0.1,99.9,"{""type"":""Point"",""coordinates"":[74.240336,21.370090600000008]}"
0000000000000000002c,"Eluru, Andhra Pradesh",India,"Sugarcane, Paddy, Maize",0.6792330191745206,20.0,"Eluru, Andhra Pradesh, India",16.7106604,APPROXIMATE,81.0952431,0.1509992629289627,-0.21150702238082886,0.0,99.28,0.72,74.5,13.96,11.54,35.61,24.54,39.86,971.8866065144539,Andhra Pradesh,Ok,"locality, political",1.79,1.21,96.99,"{""type"":""Point"",""coordinates"":[81.0952431,16.7106604]}"
0000000000000000003e,"Tawang, Arunachal Pradesh",India,"Barley, Buckwheat, Potato, Maize",1.2767857142857142,2901.0,Tawang 790104,27.5860574,APPROXIMATE,91.8594062,0.6007407307624817,-0.618120551109314,0.0,0.0,100.0,0.06,0.0,99.94,0.06,0.06,99.87,587.2130782604218,Arunachal Pradesh,"2 found, use single geocode.","locality, political",90.95,0.0,9.05,"{""type"":""Point"",""coordinates"":[91.8594062,27.5860574]}"
00000000000000000078,"Araria, Bihar",India,"Rice, Maize, Jute",0.434235448900017,55.0,"Araria, Bihar, India",26.1324689,APPROXIMATE,87.4528067,0.10319069027900696,-0.16085100173950195,0.0,63.51,36.49,46.69,0.09,53.21,42.82,0.32,56.85,1912.6924867630005,Bihar,Ok,"locality, political",12.02,0.01,87.96,"{""type"":""Point"",""coordinates"":[87.4528067,26.132468899999996]}"
0000000000000000007d,"Bhagalpur, Bihar",India,"Litchi, Banana, Wheat",0.8157924751504985,48.0,"Bhagalpur, Bihar, India",25.24245262145996,APPROXIMATE,86.9842256,0.28261682391166687,-0.3109985589981079,0.0,98.5,1.5,99.5,0.05,0.45,53.73,0.3,45.97,1186.1612439155579,Bihar,"2 found, use single geocode.","locality, political",0.02,0.03,99.95,"{""type"":""Point"",""coordinates"":[86.9842256,25.24245262145996]}"
00000000000000000089,"Lakhisarai, Bihar",India,"Wheat, Mustard, Rice",0.33598165654137213,50.0,"Lakhisarai, Bihar, India",25.1571454,APPROXIMATE,86.0951592,0.12387873232364655,-0.20296496152877808,0.0,43.31,56.69,84.22,0.19,15.59,44.21,0.15,55.64,1042.4206855297089,Bihar,Ok,"locality, political",0.15,2.48,97.37,"{""type"":""Point"",""coordinates"":[86.0951592,25.1571454]}"
0000000000000000008c,"Munger, Bihar",India,"Banana, Wheat, Lentil",0.3111111111111111,54.0,"Munger, Bihar 811201, India",25.3707993,APPROXIMATE,86.4733903,0.11556728184223175,-0.19638949632644653,0.0,62.78,37.22,93.84,0.32,5.83,40.76,0.19,59.04,1145.9620792865753,Bihar,Ok,"locality, political",0.22,0.0,99.78,"{""type"":""Point"",""coordinates"":[86.4733903,25.370799300000005]}"
00000000000000000097,"Sheohar, Bihar",India,"Rice, Wheat, Maize",0.29388051323786696,68.0,"Sheohar, Bihar 843329, India",26.5145872,APPROXIMATE,85.2942313,0.088642418384552,-0.1554216891527176,0.0,63.75,36.25,48.2,5.98,45.82,2.31,15.55,82.14,1086.0246319770813,Bihar,"2 found, use single geocode.","locality, political",0.0,0.06,99.94,"{""type"":""Point"",""coordinates"":[85.2942313,26.5145872]}"
0000000000000000009e,"Balrampur, Chhattisgarh",India,"Paddy, Maize, Niger",0.32064227272675994,541.0,"Balrampur, Chhattisgarh 497119, India",23.6081617,APPROXIMATE,83.6190138,0.12839888036251068,-0.2222018837928772,0.0,66.74,33.26,0.03,75.31,24.66,62.61,0.1,37.29,921.1698606014252,Chhattisgarh,"3 found, use single geocode.","locality, political",19.99,0.0,80.01,"{""type"":""Point"",""coordinates"":[83.6190138,23.608161699999997]}"
000000000000000000a0,"Bemetara, Chhattisgarh",India,"Paddy, Gram, Lentil",0.46571239104844114,290.0,"Bemetara, Chhattisgarh 491335, India",21.7140253,APPROXIMATE,81.5356149,0.15578539669513702,-0.23943601548671722,0.0,93.51,6.49,4.25,6.8,88.95,89.16,0.04,10.8,1379.593384027481,Chhattisgarh,Ok,"locality, political",0.0,0.01,99.99,"{""type"":""Point"",""coordinates"":[81.5356149,21.7140253]}"
000000000000000000b4,"Rajnandgaon, Chhattisgarh",India,"Paddy, Gram, Maize",0.19571920067261486,314.0,"Rajnandgaon, Chhattisgarh 491441, India",21.0976046,APPROXIMATE,81.0337066,0.05666396766901016,-0.12478233128786087,0.0,98.37,1.63,4.63,61.35,34.01,5.0,14.0,81.0,1405.9092786312103,Chhattisgarh,Ok,"locality, political",6.62,2.44,90.94,"{""type"":""Point"",""coordinates"":[81.0337066,21.097604600000004]}"
000000000000000000b6,"Surajpur, Chhattisgarh",India,"Paddy, Maize, Mustard",1.14073574080324,558.0,"Surajpur, Chhattisgarh 497229, India",23.2136011,APPROXIMATE,82.8679549,0.3993719816207886,-0.4208695590496063,0.0,99.9,0.1,0.01,39.93,60.06,17.89,0.66,81.45,1105.7256364822388,Chhattisgarh,Ok,"locality, political",25.36,0.0,74.64,"{""type"":""Point"",""coordinates"":[82.8679549,23.213601100000005]}"
000000000000000000ba,"Ahmedabad, Gujarat",India,"Cotton, Bajra, Wheat",0.42340176726713075,49.0,"Ahmedabad, Gujarat, India",23.022504806518555,APPROXIMATE,72.5713621,0.09231118112802505,-0.15373742580413818,0.0,92.71,7.29,75.53,10.53,13.94,87.55,0.95,11.51,803.8712142705917,Gujarat,Ok,"locality, political",0.08,1.23,98.69,"{""type"":""Point"",""coordinates"":[72.5713621,23.022504806518555]}"
000000000000000000bb,"Amreli, Gujarat",India,"Groundnut, Cotton, Bajra",0.23241791374427703,123.0,"Amreli, Gujarat 365601, India",21.6015242,APPROXIMATE,71.2203555,0.07960280776023865,-0.15713222324848175,0.0,92.63,7.37,82.16,0.04,17.8,67.53,12.97,19.5,631.9975783824921,Gujarat,Ok,"locality, political",0.02,1.79,98.19,"{""type"":""Point"",""coordinates"":[71.2203555,21.6015242]}"
